instanceSelection,lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,trees,depth,type,k,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,AreaROC,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,10,30,Train,1,439.0,1775.0,439.0,6.0,98.65168539325843,80.17163504968383,50.0,83.26438510718314,66.36432350718064,88.93293494754651,93.10767029018605,0.9960479793639336,0.06943019236666667,0.3282430304833333,4.0,2657.0,99.0,1083.0,0.512927054478301
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,10,30,Test,1,104.0,1011.0,104.0,10.0,91.22807017543859,90.67264573991032,50.0,90.72416598860863,64.59627329192547,90.94993396673371,91.0614428447801,0.9357808064542904,0.06943019236666667,0.3282430304833333,4.0,2657.0,99.0,1083.0,0.512927054478301
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,10,Train,1,427.0,3876.0,427.0,18.0,95.95505617977528,90.0766906809203,50.0,90.62763268744735,65.7428791377983,92.96942462323808,94.19154653011879,0.9851316743004693,0.039839582066666664,0.5195579495166667,4.0,2258.0,92.0,1083.0,0.5053093259464451
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,10,Test,1,99.0,1017.0,99.0,15.0,86.8421052631579,91.12903225806451,50.0,90.73170731707317,63.46153846153845,88.95974939198373,88.12818336162988,0.9553493805694414,0.039839582066666664,0.5195579495166667,4.0,2258.0,92.0,1083.0,0.5053093259464451
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,10,Train,1,440.0,1736.0,440.0,5.0,98.87640449438202,79.77941176470588,50.0,83.02174742464709,66.41509433962264,88.8161099574335,93.14730667547917,0.9896354722245015,0.039839582066666664,0.5195579495166667,4.0,2258.0,92.0,1083.0,0.5053093259464451
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,10,Test,1,105.0,1007.0,105.0,9.0,92.10526315789474,90.55755395683454,50.0,90.70146818923328,64.81481481481481,91.32813004835639,91.64095039757669,0.9224001344344152,0.039839582066666664,0.5195579495166667,4.0,2258.0,92.0,1083.0,0.5053093259464451
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,20,Train,1,438.0,3881.0,438.0,7.0,98.42696629213484,89.85876360268581,50.0,90.65910999160369,66.31339894019682,94.045337450479,95.85650548530012,0.9923430374819263,0.034701818583333335,0.36550407285,4.0,2402.0,167.0,1083.0,0.5073868882733149
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,20,Test,1,101.0,1016.0,101.0,13.0,88.59649122807018,90.95792300805729,50.0,90.73923639317628,63.92405063291138,89.76944261777963,89.30492076206632,0.9527740966516477,0.034701818583333335,0.36550407285,4.0,2402.0,167.0,1083.0,0.5073868882733149
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,20,Train,1,445.0,1749.0,445.0,0.0,100.0,79.71741112123975,50.0,83.13755210306934,66.66666666666667,89.28460736388986,93.91522333637192,0.9955456570155903,0.034701818583333335,0.36550407285,4.0,2402.0,167.0,1083.0,0.5073868882733149
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,20,Test,1,106.0,1008.0,106.0,8.0,92.98245614035088,90.48473967684022,50.0,90.71661237785015,65.03067484662577,91.72509655690128,92.23314120129768,0.9269573010690737,0.034701818583333335,0.36550407285,4.0,2402.0,167.0,1083.0,0.5073868882733149
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,30,Train,1,439.0,3878.0,439.0,6.0,98.65168539325843,89.83090108871902,50.0,90.65518689626208,66.36432350718064,94.1380358452269,96.0054501018966,0.9891829575548037,0.03735260713333333,0.29205920286666665,4.0,2004.0,169.0,1083.0,0.5161588180978762
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,30,Test,1,100.0,1015.0,100.0,14.0,87.71929824561403,91.03139013452915,50.0,90.72416598860863,63.69426751592356,89.36000034088859,88.71292581228856,0.9477427334570192,0.03735260713333333,0.29205920286666665,4.0,2004.0,169.0,1083.0,0.5161588180978762
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,30,Train,1,443.0,1789.0,443.0,2.0,99.5505617977528,80.15232974910394,50.0,83.37691445648113,66.56649135987978,89.3264208166992,93.73109218315814,0.9971944616967484,0.03735260713333333,0.29205920286666665,4.0,2004.0,169.0,1083.0,0.5161588180978762
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,25,30,Test,1,108.0,1005.0,108.0,6.0,94.73684210526315,90.29649595687331,50.0,90.70904645476773,65.45454545454545,92.49002584130268,93.4047382607462,0.9189076409495549,0.03735260713333333,0.29205920286666665,4.0,2004.0,169.0,1083.0,0.5161588180978762
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,10,Train,1,428.0,3878.0,428.0,17.0,96.17977528089887,90.06038086391082,50.0,90.63355083140392,65.79554189085319,93.0697974275388,94.34395695580244,0.9875202321817268,0.03564671456666667,0.33097584985,4.0,2736.0,187.0,1083.0,0.5161588180978762
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,10,Test,1,100.0,1017.0,100.0,14.0,87.71929824561403,91.04744852282901,50.0,90.73923639317628,63.69426751592356,89.36788176675236,88.71774332877852,0.9561734382296944,0.03564671456666667,0.33097584985,4.0,2736.0,187.0,1083.0,0.5161588180978762
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,10,Train,1,438.0,1784.0,438.0,7.0,98.42696629213484,80.28802880288029,50.0,83.3145856767904,66.31339894019682,88.89604661987534,92.98528504535847,0.9901806159386195,0.03564671456666667,0.33097584985,4.0,2736.0,187.0,1083.0,0.5161588180978762
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,10,Test,1,107.0,1009.0,107.0,7.0,93.85964912280701,90.41218637992831,50.0,90.73170731707317,65.2439024390244,92.11979206471268,92.8254102999434,0.9315144677037321,0.03564671456666667,0.33097584985,4.0,2736.0,187.0,1083.0,0.5161588180978762
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,20,Train,1,439.0,3881.0,439.0,6.0,98.65168539325843,89.83796296296296,50.0,90.6610703043022,66.36432350718064,94.14173600796528,96.00756866416978,0.9924866235189033,0.03353448425,0.36884776215,4.0,1941.0,101.0,1083.0,0.4935364727608495
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,20,Test,1,102.0,1015.0,102.0,12.0,89.47368421052632,90.86839749328558,50.0,90.73923639317628,64.15094339622642,90.16834423471919,89.8920981953541,0.9495148838503269,0.03353448425,0.36884776215,4.0,1941.0,101.0,1083.0,0.4935364727608495
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,20,Train,1,444.0,1691.0,444.0,1.0,99.7752808988764,79.20374707259953,50.0,82.75193798449612,66.61665416354089,88.89643475647478,93.60382075099334,0.9974623392594005,0.03353448425,0.36884776215,4.0,1941.0,101.0,1083.0,0.4935364727608495
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,20,Test,1,109.0,1011.0,109.0,5.0,95.6140350877193,90.26785714285714,50.0,90.76175040518638,65.66265060240964,92.90249759909781,94.01018170426065,0.9406288009730491,0.03353448425,0.36884776215,4.0,1941.0,101.0,1083.0,0.4935364727608495
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,30,Train,1,439.0,3881.0,439.0,6.0,98.65168539325843,89.83796296296296,50.0,90.6610703043022,66.36432350718064,94.14173600796528,96.00756866416978,0.9924866235189033,0.035624354516666665,0.31927065516666664,4.0,2833.0,79.0,1083.0,0.5249307479224377
NOIS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,30,Test,1,100.0,1016.0,100.0,14.0,87.71929824561403,91.0394265232975,50.0,90.73170731707317,63.69426751592356,89.36394467181267,88.71533672891907,0.9519194798254209,0.035624354516666665,0.31927065516666664,4.0,2833.0,79.0,1083.0,0.5249307479224377
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,30,Train,1,444.0,1825.0,444.0,1.0,99.7752808988764,80.43190832966064,50.0,83.60353721444362,66.61665416354089,89.58301315999907,93.97226912811168,0.9952618917227352,0.035624354516666665,0.31927065516666664,4.0,2833.0,79.0,1083.0,0.5249307479224377
IS,hyperplanes,0.1,2,1,true,4,1000,6,entropy,50,30,Test,1,101.0,1008.0,101.0,13.0,88.59649122807018,90.892696122633,50.0,90.67865903515944,63.92405063291138,89.7372495384414,89.28535269643902,0.9215997941532894,0.035624354516666665,0.31927065516666664,4.0,2833.0,79.0,1083.0,0.5249307479224377
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,10,Train,1,430.0,3879.0,430.0,15.0,96.62921348314607,90.02088651659318,50.0,90.63946150610013,65.90038314176245,93.26653987981943,94.64671539318022,0.9889415398470426,0.08676285468333333,0.3215193456,700.0,132.0,1.0,6.188571428571429,0.4120498614958449
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,10,Test,1,101.0,1014.0,101.0,13.0,88.59649122807018,90.94170403587444,50.0,90.72416598860863,63.92405063291138,89.76143873557344,89.30005507041146,0.9445637432188067,0.08676285468333333,0.3215193456,700.0,132.0,1.0,6.188571428571429,0.4120498614958449
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,10,Train,1,437.0,1334.0,437.0,8.0,98.20224719101124,75.32467532467533,50.0,79.9187725631769,66.262319939348,86.00611830455105,91.33897563111047,0.9902473650392091,0.08676285468333333,0.3215193456,700.0,132.0,1.0,6.188571428571429,0.4120498614958449
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,10,Test,1,102.0,1005.0,102.0,12.0,89.47368421052632,90.78590785907859,50.0,90.66339066339066,64.15094339622642,90.12740787656736,89.867351305092,0.9121330818704967,0.08676285468333333,0.3215193456,700.0,132.0,1.0,6.188571428571429,0.4120498614958449
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,20,Train,1,431.0,3881.0,431.0,14.0,96.85393258426967,90.00463821892394,50.0,90.64536472566743,65.95256312165264,93.36649914357527,94.79914427466595,0.9913378355751521,0.09120184028333334,0.2814578312,622.0,203.0,1.0,6.964630225080386,0.3649584487534626
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,20,Test,1,97.0,1016.0,97.0,17.0,85.08771929824562,91.2848158131177,50.0,90.70904645476773,62.98701298701298,88.13181482358463,86.94684825270724,0.9493187090175162,0.09120184028333334,0.2814578312,622.0,203.0,1.0,6.964630225080386,0.3649584487534626
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,20,Train,1,438.0,1129.0,438.0,7.0,98.42696629213484,72.04850031908104,50.0,77.88270377733598,66.31339894019682,84.21113532250385,90.51342650021869,0.9890538455451813,0.09120184028333334,0.2814578312,622.0,203.0,1.0,6.964630225080386,0.3649584487534626
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,20,Test,1,105.0,1010.0,105.0,9.0,92.10526315789474,90.5829596412556,50.0,90.72416598860863,64.81481481481481,91.3409400837259,91.648572102903,0.9330839057899901,0.09120184028333334,0.2814578312,622.0,203.0,1.0,6.964630225080386,0.3649584487534626
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,30,Train,1,431.0,3877.0,431.0,14.0,96.85393258426967,89.9953574744661,50.0,90.63749211024617,65.95256312165264,93.36168531967056,94.7963600513286,0.9868631081319704,0.07956227301666667,0.35199871168333335,735.0,90.0,1.0,5.893877551020408,0.3407202216066482
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,10,30,Test,1,94.0,1012.0,94.0,20.0,82.45614035087719,91.500904159132,50.0,90.65573770491804,62.251655629139066,86.86087379008774,85.16956949335363,0.9295624139679779,0.07956227301666667,0.35199871168333335,735.0,90.0,1.0,5.893877551020408,0.3407202216066482
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,30,Train,1,443.0,1020.0,443.0,2.0,99.5505617977528,69.71975393028025,50.0,76.67714884696016,66.56649135987978,83.3105075735377,90.60131943751104,0.9869069889738529,0.07956227301666667,0.35199871168333335,735.0,90.0,1.0,5.893877551020408,0.3407202216066482
IS,projection,0.1,2,1,true,4,1000,6,entropy,10,30,Test,1,103.0,1011.0,103.0,11.0,90.35087719298247,90.754039497307,50.0,90.71661237785015,64.375,90.55223397237788,90.47182588427982,0.9347893354742669,0.07956227301666667,0.35199871168333335,735.0,90.0,1.0,5.893877551020408,0.3407202216066482
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,10,Train,1,430.0,3875.0,430.0,15.0,96.62921348314607,90.01161440185831,50.0,90.63157894736842,65.90038314176245,93.26173654827467,94.64393375875974,0.9844973188009633,0.10301590711666667,0.31268060633333333,635.0,132.0,1.0,6.822047244094488,0.38365650969529086
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,10,Test,1,102.0,1015.0,102.0,12.0,89.47368421052632,90.86839749328558,50.0,90.73923639317628,64.15094339622642,90.16834423471919,89.8920981953541,0.9495148838503269,0.10301590711666667,0.31268060633333333,635.0,132.0,1.0,6.822047244094488,0.38365650969529086
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,10,Train,1,436.0,1211.0,436.0,9.0,97.97752808988764,73.52762598664238,50.0,78.72848948374761,66.21108580106302,84.87670493421034,90.64255745891406,0.9895241450930939,0.10301590711666667,0.31268060633333333,635.0,132.0,1.0,6.822047244094488,0.38365650969529086
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,10,Test,1,100.0,1006.0,100.0,14.0,87.71929824561403,90.95840867992767,50.0,90.65573770491804,63.69426751592356,89.32417242236853,88.69103137590812,0.9133053221288517,0.10301590711666667,0.31268060633333333,635.0,132.0,1.0,6.822047244094488,0.38365650969529086
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,20,Train,1,439.0,3877.0,439.0,6.0,98.65168539325843,89.82854494902688,50.0,90.65322411258138,66.36432350718064,94.13680128220616,96.00474325998897,0.9880915440326659,0.10032587321666667,0.3209455516,948.0,70.0,1.0,4.569620253164557,0.38180978762696216
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,20,Test,1,103.0,1016.0,103.0,11.0,90.35087719298247,90.79535299374442,50.0,90.75425790754258,64.375,90.57284244204382,90.48421993321105,0.9544660244818473,0.10032587321666667,0.3209455516,948.0,70.0,1.0,4.569620253164557,0.38180978762696216
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,20,Train,1,442.0,1205.0,442.0,3.0,99.32584269662922,73.16332726168791,50.0,78.72848948374761,66.51617757712566,85.24675439426663,91.47708806614682,0.9942739732129598,0.10032587321666667,0.3209455516,948.0,70.0,1.0,4.569620253164557,0.38180978762696216
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,20,Test,1,107.0,1006.0,107.0,7.0,93.85964912280701,90.3863432165319,50.0,90.70904645476773,65.2439024390244,92.10662549348604,92.81765735092448,0.9211480906939941,0.10032587321666667,0.3209455516,948.0,70.0,1.0,4.569620253164557,0.38180978762696216
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,30,Train,1,438.0,3880.0,438.0,7.0,98.42696629213484,89.85641500694767,50.0,90.65714885576317,66.31339894019682,94.04410843333524,95.85580090657868,0.9912343941053873,0.0780955959,0.3371279141333333,695.0,82.0,1.0,6.233093525179856,0.37072945521698986
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,25,30,Test,1,100.0,1015.0,100.0,14.0,87.71929824561403,91.03139013452915,50.0,90.72416598860863,63.69426751592356,89.36000034088859,88.71292581228856,0.9477427334570192,0.0780955959,0.3371279141333333,695.0,82.0,1.0,6.233093525179856,0.37072945521698986
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,30,Train,1,441.0,1154.0,441.0,4.0,99.10112359550561,72.35109717868339,50.0,78.18627450980392,66.46571213262999,84.67629552463393,91.07611567045895,0.9904603842832469,0.0780955959,0.3371279141333333,695.0,82.0,1.0,6.233093525179856,0.37072945521698986
IS,projection,0.1,2,1,true,4,1000,6,entropy,25,30,Test,1,104.0,1011.0,104.0,10.0,91.22807017543859,90.67264573991032,50.0,90.72416598860863,64.59627329192547,90.94993396673371,91.0614428447801,0.9357808064542904,0.0780955959,0.3371279141333333,695.0,82.0,1.0,6.233093525179856,0.37072945521698986
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,10,Train,1,430.0,3879.0,430.0,15.0,96.62921348314607,90.02088651659318,50.0,90.63946150610013,65.90038314176245,93.26653987981943,94.64671539318022,0.9889415398470426,0.09371032813333334,0.3066452882833333,833.0,88.0,1.0,5.200480192076831,0.4298245614035088
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,10,Test,1,101.0,1016.0,101.0,13.0,88.59649122807018,90.95792300805729,50.0,90.73923639317628,63.92405063291138,89.76944261777963,89.30492076206632,0.9527740966516477,0.09371032813333334,0.3066452882833333,833.0,88.0,1.0,5.200480192076831,0.4298245614035088
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,10,Train,1,436.0,1412.0,436.0,9.0,97.97752808988764,76.40692640692642,50.0,80.59310946358482,66.21108580106302,86.52260848065441,91.50634758499928,0.9911642818046759,0.09371032813333334,0.3066452882833333,833.0,88.0,1.0,5.200480192076831,0.4298245614035088
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,10,Test,1,104.0,1007.0,104.0,10.0,91.22807017543859,90.63906390639063,50.0,90.6938775510204,64.59627329192547,90.93309014153355,91.0513682947242,0.921313087351097,0.09371032813333334,0.3066452882833333,833.0,88.0,1.0,5.200480192076831,0.4298245614035088
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,20,Train,1,440.0,3881.0,440.0,5.0,98.87640449438202,89.81717195093728,50.0,90.66302979437684,66.41509433962264,94.23799140666326,96.1586347313486,0.9926302075520034,0.10295389645,0.3176887166833333,940.0,68.0,1.0,4.608510638297872,0.4298245614035088
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,20,Test,1,102.0,1016.0,102.0,12.0,89.47368421052632,90.87656529516994,50.0,90.74675324675324,64.15094339622642,90.17239658208774,89.8945485359194,0.9536228835839731,0.10295389645,0.3176887166833333,940.0,68.0,1.0,4.608510638297872,0.4298245614035088
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,20,Train,1,443.0,1410.0,443.0,2.0,99.5505617977528,76.09282245008096,50.0,80.63533507397737,66.56649135987978,87.034954033895,92.51323999345125,0.9915140069247719,0.10295389645,0.3176887166833333,940.0,68.0,1.0,4.608510638297872,0.4298245614035088
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,20,Test,1,103.0,1013.0,103.0,11.0,90.35087719298247,90.77060931899642,50.0,90.73170731707317,64.375,90.5605000831645,90.47679683078665,0.9424549932065218,0.10295389645,0.3176887166833333,940.0,68.0,1.0,4.608510638297872,0.4298245614035088
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,30,Train,1,440.0,3880.0,440.0,5.0,98.87640449438202,89.81481481481481,50.0,90.6610703043022,66.41509433962264,94.23675482112934,96.15792759051185,0.9915265217278639,0.08821877511666666,0.3022533016166667,803.0,74.0,1.0,5.394769613947696,0.41066481994459836
NOIS,projection,0.1,2,1,true,4,1000,6,entropy,50,30,Test,1,101.0,1014.0,101.0,13.0,88.59649122807018,90.94170403587444,50.0,90.72416598860863,63.92405063291138,89.76143873557344,89.30005507041146,0.9445637432188067,0.08821877511666666,0.3022533016166667,803.0,74.0,1.0,5.394769613947696,0.41066481994459836
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,30,Train,1,442.0,1331.0,442.0,3.0,99.32584269662922,75.07050197405528,50.0,79.93688007213706,66.51617757712566,86.35068540684554,92.04924047985703,0.9955047757020365,0.08821877511666666,0.3022533016166667,803.0,74.0,1.0,5.394769613947696,0.41066481994459836
IS,projection,0.1,2,1,true,4,1000,6,entropy,50,30,Test,1,101.0,1010.0,101.0,13.0,88.59649122807018,90.9090909090909,50.0,90.6938775510204,63.92405063291138,89.74534235980776,89.2902711323764,0.928990966393636,0.08821877511666666,0.3022533016166667,803.0,74.0,1.0,5.394769613947696,0.41066481994459836
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,10,Train,1,425.0,3874.0,425.0,20.0,95.50561797752809,90.11397999534776,50.0,90.61973018549747,65.63706563706563,92.77063839313757,93.888126582874,0.9825917639360872,0.03554428885,0.3389135999833333,4.0,2565.0,169.0,1083.0,0.4778393351800554
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,10,Test,1,100.0,1012.0,100.0,14.0,87.71929824561403,91.00719424460432,50.0,90.70146818923328,63.69426751592356,89.34812373205705,88.70566704531112,0.9356552640204249,0.03554428885,0.3389135999833333,4.0,2565.0,169.0,1083.0,0.4778393351800554
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,10,Train,1,208.0,1845.0,208.0,13.0,94.11764705882352,89.86848514369215,50.0,90.28144239226033,65.30612244897958,91.96852921769025,92.84289848428412,0.9870676523752462,0.03554428885,0.3389135999833333,4.0,2565.0,169.0,1083.0,0.4778393351800554
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,10,Test,1,87.0,1015.0,87.0,27.0,76.31578947368422,92.10526315789474,50.0,90.625,60.416666666666664,83.83964380038944,81.05263157894737,0.9354977541207431,0.03554428885,0.3389135999833333,4.0,2565.0,169.0,1083.0,0.4778393351800554
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,20,Train,1,431.0,3882.0,431.0,14.0,96.85393258426967,90.00695571527939,50.0,90.64733081126523,65.95256312165264,93.36770116567621,94.79983952357259,0.9924693404668161,0.035820694566666665,0.3105488623,4.0,1952.0,245.0,1083.0,0.41874422899353647
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,20,Test,1,91.0,1015.0,91.0,23.0,79.82456140350878,91.77215189873418,50.0,90.65573770491804,61.48648648648649,85.59013830093186,83.4088385520764,0.9394160514317327,0.035820694566666665,0.3105488623,4.0,1952.0,245.0,1083.0,0.41874422899353647
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,20,Train,1,255.0,1553.0,255.0,3.0,98.83720930232558,85.89601769911505,50.0,87.51210067763795,66.40625,92.13969111931999,94.95485182136241,0.9932220362288514,0.035820694566666665,0.3105488623,4.0,1952.0,245.0,1083.0,0.41874422899353647
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,20,Test,1,84.0,1017.0,84.0,30.0,73.68421052631578,92.37057220708446,50.0,90.61728395061729,59.57446808510638,82.50001629662303,79.29011903054638,0.9421950915659649,0.035820694566666665,0.3105488623,4.0,1952.0,245.0,1083.0,0.41874422899353647
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,30,Train,1,435.0,3877.0,435.0,10.0,97.75280898876404,89.91187384044527,50.0,90.64536472566743,66.15969581749049,93.75040388898012,95.4005284442684,0.9874777058648389,0.0292787043,0.32227782655,4.0,2604.0,45.0,1083.0,0.47853185595567865
NOIS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,30,Test,1,98.0,1013.0,98.0,16.0,85.96491228070175,91.17911791179118,50.0,90.6938775510204,63.225806451612904,88.53363695860963,87.52917397002858,0.9376800070677621,0.0292787043,0.32227782655,4.0,2604.0,45.0,1083.0,0.47853185595567865
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,30,Train,1,216.0,1845.0,216.0,7.0,96.8609865470852,89.51965065502183,50.0,90.23642732049036,65.95419847328246,93.11799867799907,94.6585857794662,0.9867979339933348,0.0292787043,0.32227782655,4.0,2604.0,45.0,1083.0,0.47853185595567865
IS,hyperplanes,0.1,2,1,false,4,1000,6,entropy,10,30,Test,1,92.0,1013.0,92.0,22.0,80.7017543859649,91.67420814479638,50.0,90.64807219031994,61.74496644295302,86.01319334398171,83.99349051361435,0.9316796729840208,0.0292787043,0.32227782655,4.0,2604.0,45.0,1083.0,0.47853185595567865
