lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,rate,executors,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.04497416275,38.09822120563334,16.0,81606.0,3104.0,17800.4375,0.004824319626975461
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.046898091,36.72447106151667,16.0,82937.0,3379.0,17800.4375,0.004729518586270702
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.05751119303333333,45.24284852738333,16.0,83155.0,2425.0,17800.4375,0.005010410558729245
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08754666006666667,0.5802555875166666,25811.0,19.0,1.0,1.1123939405679748,0.980913903594316
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.10829317938333333,0.55909864495,24486.0,21.0,1.0,1.1638487298864657,0.970734788406204
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08086688735,0.5553598052833333,25663.0,18.0,1.0,1.1041967034251647,0.985001940925292
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08692586805,0.5555944743,24885.0,19.0,1.0,1.1392003214788025,0.9740378849342128
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08635730133333333,0.5539923646333333,25856.0,14.0,1.0,1.1069384282178218,0.9853603997065092
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.09162006498333333,0.5907293073333333,59951.0,37.0,1.0,1.181197978348985,0.9642302369587935
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.09132746051666667,0.5827108842333333,56424.0,50.0,1.0,1.2630972635757833,0.9471719822082533
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.0936490625,0.5643994567333334,57476.0,43.0,1.0,1.2393520773888231,0.9482683587663021
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.0908665894,0.5661242503666667,59076.0,51.0,1.0,1.2058196221815967,0.9589106478556889
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.08769706368333334,0.5637420507833333,57305.0,43.0,1.0,1.2462437832649855,0.9477288002688473
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.8438017361333333,0.5987434303166667,104691.0,83.0,1.0,1.3572704434956204,0.9063225751967008
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.8579192965833333,0.5840144698833334,101508.0,74.0,1.0,1.402145643693108,0.9094211299173043
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.86258147505,0.5963572004666666,109247.0,74.0,1.0,1.3014361950442574,0.9297992657091815
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.8427054716833333,0.5937740402833334,106328.0,88.0,1.0,1.339440222707095,0.913516360061789
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.8242206920666667,0.6024853421166667,97277.0,79.0,1.0,1.4604068793239924,0.88766330667868
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.89909152675,0.5962106442666667,136574.0,139.0,1.0,1.5644705434416506,0.832678105079891
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.8917451447333333,0.6285801116333334,134486.0,141.0,1.0,1.5897714260220395,0.8260727214899767
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.9006888158333334,0.6136145738166666,145338.0,150.0,1.0,1.4686179801566004,0.8647854726722449
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.9187827499833333,0.6172294304666667,141667.0,143.0,1.0,1.50699174825471,0.8481434814582348
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.8984491505833333,0.6183576423666667,143779.0,103.0,1.0,1.4861280159133115,0.885451669365482
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.9667590878666666,4.53156448825,183654.0,236.0,1.0,1.5507802715976782,0.8512993009301035
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0564170461333333,4.4194529578,185564.0,154.0,1.0,1.5348181759392985,0.8611410534151197
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0064883139333334,4.6318573653333335,193623.0,161.0,1.0,1.4709357875872184,0.8686057575832055
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0116349911833333,4.6211015947166665,174966.0,157.0,1.0,1.6277848267663433,0.8319493551773657
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.04686481575,4.247375323216667,180918.0,152.0,1.0,1.5742325252324258,0.8503723574209904
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.050387891483333336,0.5861867562666667,24183.0,18.0,1.0,1.1831865359963611,0.979380002096949
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.051806009183333335,0.5461868182833334,24047.0,17.0,1.0,1.1823512288435147,0.9778418683173888
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.0483240696,0.5186666226833333,22718.0,23.0,1.0,1.247645039175984,0.9708580299181485
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.10909201083333334,0.5392656698333333,22056.0,24.0,1.0,1.290487849111353,0.9572076028528265
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.0526171287,0.5497981380166667,22828.0,19.0,1.0,1.2471088137375153,0.9690189328743546
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.059482652116666666,0.5888405735833333,49459.0,47.0,1.0,1.4426696860025476,0.9142993286897537
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05833427746666667,0.5700618877,51438.0,50.0,1.0,1.3787666705548427,0.9290337135686186
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05759850388333333,0.5537866993666667,47387.0,57.0,1.0,1.502479583007998,0.8997584201803421
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05779385145,0.5934458252666667,47872.0,55.0,1.0,1.4861714572192513,0.904956005959576
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05909838765,0.49840684146666664,49712.0,40.0,1.0,1.4339998390730608,0.9286686212072327
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.057850021466666665,0.6070104936333334,85593.0,78.0,1.0,1.6629981423714557,0.8395402589556066
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.058128201633333335,0.5348804879333333,81314.0,70.0,1.0,1.7481737462183633,0.8329804222270684
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.05310535805,0.6066007064166666,85075.0,79.0,1.0,1.6739817807816633,0.853476484053534
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.05648065903333333,0.5788143275,78217.0,80.0,1.0,1.8198601327077233,0.7986005732591469
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.0599775841,0.5470742782333333,78423.0,80.0,1.0,1.8148247325401987,0.7988322419268711
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.06584118895,0.6124358825333334,104984.0,116.0,1.0,2.033890878610074,0.7231625188501635
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.07219633965,0.5609708811166667,114905.0,120.0,1.0,1.8619642313215266,0.7855143048109596
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.06030675585,0.5701117475166667,105005.0,112.0,1.0,2.036722060854245,0.7428950838375431
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.06363271876666667,0.6322718484666666,104201.0,111.0,1.0,2.0459976391781267,0.7619831609559323
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.06424263718333334,0.56146032075,101118.0,120.0,1.0,2.108378330267608,0.7157156593728746
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.06975420983333333,4.560328886933333,136556.0,161.0,1.0,2.0856425202847184,0.7194661648063425
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.08037724103333334,4.067905427633334,123001.0,231.0,1.0,2.3154852399573986,0.6522381823480462
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.07791338438333334,4.536146292383333,130671.0,148.0,1.0,2.1795731264014204,0.6916789264308812
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.0725401471,3.99810661275,129147.0,153.0,1.0,2.2052931930281,0.6916578595329469
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.07906646091666666,3.98863189875,108058.0,168.0,1.0,2.6356863906420624,0.5754212501799464
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.03422844863333333,4.890184410833333,64.0,7977.0,33.0,440.578125,0.006880164556513104
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.04555037965,3.8694413890666666,64.0,6845.0,35.0,443.59375,0.006903839380063403
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.030031585066666668,4.5669385723666664,64.0,7223.0,21.0,445.328125,0.0061752219220378235
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.035752406783333336,4.352428787716667,64.0,6933.0,19.0,446.953125,0.006747072190176543
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.039855494266666666,4.88854494175,64.0,7030.0,13.0,447.75,0.0066303740926856505
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.05196473611666667,6.9185717761,64.0,19889.0,47.0,1109.296875,0.004845411648707655
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.028461260883333332,8.0296042277,64.0,17803.0,36.0,1112.828125,0.005040648123446736
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.04471926961666667,8.464066371333333,64.0,18812.0,54.0,1115.3125,0.005799943961894088
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.04611149925,8.672771864166666,64.0,17765.0,17.0,1117.03125,0.005189536998181564
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.03277571938333333,8.915612260216667,64.0,17280.0,36.0,1109.171875,0.004972741487878062
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.060266551716666665,13.993987165666667,64.0,37389.0,149.0,2225.890625,0.004920783113500916
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.05049891191666667,16.592823107566666,64.0,37112.0,66.0,2231.109375,0.005014321630915114
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.050000694016666666,17.549537099366667,64.0,37119.0,105.0,2225.46875,0.004858526995717195
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.0406364401,16.926287955266666,64.0,34330.0,198.0,2230.125,0.0049955159464155595
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.03977930285,16.7734824735,64.0,31801.0,53.0,2229.0625,0.004906771344455349
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.04804839113333333,25.129776994166665,64.0,55655.0,131.0,3333.8125,0.004897733450816445
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.04515799003333333,26.472231133416667,64.0,57624.0,258.0,3333.671875,0.0047760774296360525
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.04946007301666667,22.666242049516665,64.0,50026.0,148.0,3341.15625,0.004802790949989244
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.04589947898333333,24.44450983245,64.0,56659.0,78.0,3342.703125,0.005010914632151187
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.0543761377,26.035940412383333,64.0,58494.0,173.0,3334.421875,0.0050139876196679525
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.049930355516666663,33.02655527715,64.0,73266.0,70.0,4450.109375,0.004957743313893268
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.06399776215,35.97111056961667,64.0,74063.0,75.0,4450.109375,0.004834853075942656
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.07465320223333333,29.332161383133332,64.0,64459.0,162.0,4450.109375,0.004789208130418143
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.0561037731,32.531334688583335,64.0,70343.0,457.0,4450.109375,0.004940187565614609
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.053719458033333334,28.685037991766666,64.0,76126.0,128.0,4450.109375,0.004936676415958878
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.08547924795,0.4950551062833333,26937.0,25.0,1.0,1.056502208857705,0.9890368600442743
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.07033918471666667,0.49734737453333333,27170.0,14.0,1.0,1.050828119249172,0.991523939616826
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.08047926288333333,0.47937185261666665,26909.0,17.0,1.0,1.0570812739232227,0.98843381965196
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.08163981745,0.48124279638333334,27087.0,18.0,1.0,1.0475135673939528,0.9908719250017621
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.07115763563333333,0.4710813115333333,27048.0,16.0,1.0,1.0554569653948536,0.9902970435757321
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.08260639,0.5099913762,65881.0,31.0,1.0,1.0860187307417921,0.9775255772348633
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.0869717505,0.57889681955,64904.0,41.0,1.0,1.1040921977073832,0.9718950600055819
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.0934451727,0.5723696180666666,65748.0,44.0,1.0,1.0886414795887327,0.9739577512015201
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.11267812841666666,0.5962743831666667,65929.0,33.0,1.0,1.077704803652414,0.9777486910994765
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.09204325561666667,0.5842121732,65399.0,34.0,1.0,1.0837627486658818,0.975647953496903
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.87056191575,0.6169505070166666,126869.0,68.0,1.0,1.1204864860604244,0.9598255425415919
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.9254369774833333,0.5849554831,126404.0,68.0,1.0,1.1232318597512736,0.9576915221050704
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.8669751880166666,0.5901691943666667,124411.0,68.0,1.0,1.1438618771652025,0.9493496546247954
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.8752802218166666,0.6054073866,123796.0,81.0,1.0,1.1540518271995863,0.9458447367131668
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.8546532618333333,0.61479982455,127032.0,81.0,1.0,1.1227958309717236,0.9577160645301512
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.93628275455,0.6262061645833333,187069.0,110.0,1.0,1.1410602504958063,0.9479098834894147
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.9431454471,0.6147469025833333,184137.0,130.0,1.0,1.159408483900574,0.9384936062579043
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.9349987105,0.5898854275166666,186503.0,101.0,1.0,1.1444212693629594,0.9490999728258324
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.9578002795,0.62149807405,185679.0,98.0,1.0,1.1509002095013436,0.9455633651227433
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.9106292374166667,0.6266008017666667,181873.0,109.0,1.0,1.1757875000687292,0.9352892762948691
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.9754662234333333,4.559361127783333,238654.0,153.0,1.0,1.1933887552691345,0.9256514060398796
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.05800827565,4.521468036933333,244695.0,124.0,1.0,1.1639265207707554,0.937231177604483
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.0447125128,4.201255647766667,243296.0,153.0,1.0,1.1706193278968828,0.9341659439550292
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.0134126825166667,4.287444761666666,240461.0,127.0,1.0,1.184420758459792,0.9261851007875509
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.069766655,4.365288739066667,242161.0,129.0,1.0,1.1761059790800334,0.9331582440038342
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.05279922656666667,0.58098379975,26774.0,15.0,1.0,1.0589004257862105,0.9894183626679834
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.049206088466666666,0.5475316457333333,27221.0,17.0,1.0,1.0532309613901032,0.9902336937565399
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.04829397446666667,0.5293980369,26928.0,21.0,1.0,1.0545157456922163,0.9897872939850684
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.05032936028333333,0.55382137755,26955.0,16.0,1.0,1.0480059358189575,0.9913271266239513
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.05256602108333333,0.5510948506666666,26833.0,20.0,1.0,1.0620504602541647,0.9887711418345148
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.055890377283333334,0.57602013245,65210.0,37.0,1.0,1.0891734396564945,0.9748539246744105
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.05501834976666667,0.5820375048666667,64841.0,41.0,1.0,1.0989805832729291,0.9719474031350426
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.07243708283333333,0.58907614865,65087.0,47.0,1.0,1.096747430362438,0.9705396167208338
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.05140379576666667,0.5717241723833333,64326.0,31.0,1.0,1.111230295681373,0.9679635147801514
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.054664883733333336,0.5775777882166667,65315.0,39.0,1.0,1.0938222460384293,0.971235810366306
projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.06725329295,0.6085566593833334,126245.0,79.0,1.0,1.1272208800348529,0.9596714123086869
projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.05814583755,0.6462871360666667,125052.0,81.0,1.0,1.1378786424847263,0.954362095379988
projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.060544565466666665,0.5998615762333334,122375.0,75.0,1.0,1.1618631256384064,0.9449652912092162
projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.05922070988333333,0.6115875416,124161.0,75.0,1.0,1.148355763887211,0.9495023881162287
projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.07501181756666667,0.606965747,125949.0,74.0,1.0,1.1294571612319273,0.9548061917415328
projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.07575722191666667,0.6144146639166667,182293.0,106.0,1.0,1.172425710257662,0.9388279330915896
projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.07028657688333333,0.6150954148666666,180635.0,113.0,1.0,1.181011431893044,0.9319792623703899
projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.07652056116666667,0.62249658085,181773.0,113.0,1.0,1.1754551005924971,0.937449102805313
projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.06920588736666666,0.6277778932666667,180124.0,149.0,1.0,1.1856443339033111,0.9270847478261683
projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.06163662625,0.6467148303333333,183793.0,106.0,1.0,1.1611867698987448,0.9391147888181878
projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.07486049238333334,4.350634082316667,243066.0,125.0,1.0,1.1717270206445987,0.9354088909331583
projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.08355478696666667,4.568579815683333,233546.0,188.0,1.0,1.2194899505878927,0.9137134972103916
projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.08615866748333334,4.4637554162,231293.0,191.0,1.0,1.2313688697885365,0.9115225398252149
projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.0955405839,4.4413931218,230974.0,205.0,1.0,1.233069522976612,0.9057677655394706
projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.07626412941666667,4.511027148016667,235384.0,154.0,1.0,1.2099675423988037,0.9183482147559575
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.04868096526666667,3.7310403889,253.0,7312.0,1.0,112.77865612648222,0.013633336838047173
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.05098887446666667,3.97502398075,251.0,6982.0,1.0,112.83266932270917,0.015112460718194979
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.05806436141666667,4.240416873216667,251.0,6122.0,1.0,113.52589641434263,0.015055272854886823
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.053709247583333335,4.3979660895,252.0,6955.0,1.0,113.46031746031746,0.013500279798545048
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.0468167949,4.924459823616667,251.0,6442.0,1.0,113.74900398406375,0.014010017162271024
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.049167648316666666,8.374828616866667,256.0,18073.0,1.0,280.375,0.00861012037449844
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.04564619873333333,8.3024996358,256.0,16959.0,3.0,278.39453125,0.008306556847998428
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.05311767923333333,7.512073091416666,256.0,16001.0,2.0,275.453125,0.008310170741392025
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.04257703808333333,8.40003773315,253.0,15426.0,1.0,280.42687747035575,0.008442803179793651
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.04683725821666666,7.818891232983334,256.0,15762.0,2.0,276.48046875,0.008067364613797878
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.06626083521666666,13.506416102016667,256.0,28966.0,1.0,555.36328125,0.006259979039620744
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.0446528668,13.8780530441,255.0,27820.0,1.0,555.8823529411765,0.0061234567901234565
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.061881609516666665,12.635576322866667,256.0,29251.0,8.0,555.8125,0.006254919599685146
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.05467776345,13.927451287083333,255.0,35378.0,7.0,557.5333333333333,0.006435911683817375
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.044946413166666664,14.3787695407,256.0,29039.0,4.0,556.625,0.006168594206153155
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.07031753525,21.119167386833333,256.0,51461.0,6.0,833.72265625,0.005575520186662793
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.05574288501666667,21.8319575899,256.0,40275.0,4.0,835.25,0.005644829392397486
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06770396778333333,19.104904606283334,256.0,46835.0,3.0,835.09375,0.005472813681098679
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.06589451653333334,21.635446971333334,255.0,46911.0,2.0,838.9333333333333,0.005815040574398863
hyperplanes,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.0633631223,20.396102084,256.0,46710.0,7.0,836.125,0.0055081103303931825
hyperplanes,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.08316542425,27.232685450033333,256.0,68044.0,5.0,1112.52734375,0.005463348864318644
hyperplanes,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.06027131943333333,26.489329297316665,256.0,60594.0,25.0,1112.52734375,0.005326414027745105
hyperplanes,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.06253722858333334,25.576596065716668,256.0,66745.0,12.0,1112.52734375,0.005379081272581081
hyperplanes,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.06506792253333334,27.7930512507,256.0,60129.0,5.0,1112.52734375,0.0054387708167285215
hyperplanes,0.1,8,1,true,4,1000,6,drop3,1.0,6,0.07091327681666666,27.766289839733332,256.0,62558.0,10.0,1112.52734375,0.005291302531187787
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.08018263491666666,0.5064191800166666,27391.0,17.0,1.0,1.0444306524040743,0.9919253355704698
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.08112310863333333,0.50899767715,27244.0,23.0,1.0,1.0397151666421964,0.9936101108522206
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.0843730684,0.4605873448,27316.0,15.0,1.0,1.038402401522917,0.9944650096950467
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.06886070915,0.47790688145,27593.0,13.0,1.0,1.038596745551408,0.9937888198757764
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.1,6,0.074084836,0.49622033383333336,27432.0,15.0,1.0,1.0409740449110527,0.9920857262921978
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.09842102381666666,0.5721421265166666,65581.0,32.0,1.0,1.0835607874231865,0.9755280674350206
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.09941406651666666,0.5626858511,65629.0,35.0,1.0,1.0817778725868137,0.9773508366668545
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.09235146523333333,0.5004617112666667,66247.0,36.0,1.0,1.0772110435189517,0.9777752865670806
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.09342221821666667,0.50205083075,66147.0,38.0,1.0,1.0727470633588825,0.9788892177172733
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.25,6,0.09368006498333334,0.5023746277166666,66603.0,44.0,1.0,1.0695614311667643,0.9812033241619406
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.7838867149166666,0.5321644694,127574.0,81.0,1.0,1.1158935206233245,0.9600587247732845
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.7621978903666666,0.5359882449166666,127806.0,84.0,1.0,1.1101278500226905,0.9613549382933585
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.7922834460333333,0.5458888872,126955.0,75.0,1.0,1.1236816194714663,0.9571139165971526
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.7844486893666667,0.6156869065666667,128490.0,61.0,1.0,1.1078994474278154,0.9618275566545372
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.5,6,0.8824144221,0.5941804863833333,129588.0,89.0,1.0,1.1005957341729173,0.9663240408346422
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.90049620355,0.5971343812833333,187669.0,109.0,1.0,1.137934341846549,0.9496242185853762
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.8440608505666667,0.5402806636166667,187157.0,88.0,1.0,1.1407000539653873,0.9467141318094524
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.8305492689,0.5395287408833334,190230.0,95.0,1.0,1.122677811070809,0.9546980572841309
hyperplanes-projection,0.1,8,1,true,4,1000,6,drop3,0.75,6,0.8467640688166667,0.5464092713833333,189777.0,110.0,1.0,1.1276076658393799,0.9531762572782414
