instanceSelection,lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,trees,depth,type,k,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,AreaROC,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,10,Train,1,437.0,58.0,437.0,0.0,100.0,11.717171717171718,50.0,53.11158798283262,66.66666666666667,34.23035453683137,73.51515151515152,0.9899103139013453,0.023059636066666667,1.10454348335,4.0,2316.0,129.0,1095.5,0.11501597444089456
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,10,Test,1,118.0,757.0,118.0,4.0,96.72131147540983,86.5142857142857,50.0,87.76328986960883,65.92178770949721,91.47554413964437,93.6592037470726,0.6772499278869267,0.023059636066666667,1.10454348335,4.0,2316.0,129.0,1095.5,0.11501597444089456
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,20,Train,1,435.0,65.0,435.0,2.0,99.54233409610984,13.0,50.0,53.36179295624333,66.56465187452181,35.97291124234217,73.57963386727688,0.9805188182096352,0.008957322766666666,1.39473139675,4.0,2736.0,198.0,1095.5,0.11547238703788225
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,20,Test,1,118.0,606.0,118.0,4.0,96.72131147540983,83.70165745856355,50.0,85.57919621749409,65.92178770949721,89.97629733467468,92.81541527035594,0.6198945891372053,0.008957322766666666,1.39473139675,4.0,2736.0,198.0,1095.5,0.11547238703788225
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,30,Train,1,436.0,72.0,436.0,1.0,99.77116704805492,14.173228346456693,50.0,53.75661375661376,66.6157372039725,37.60424886850631,74.09178543757545,0.9897338284394794,0.014295679216666666,1.3322216713666666,4.0,2562.0,90.0,1095.5,0.11684162482884528
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,10,30,Test,1,117.0,842.0,117.0,5.0,95.90163934426229,87.7997914494265,50.0,88.71415356151712,65.73033707865169,91.761342263964,93.47108497581155,0.7387839433293979,0.014295679216666666,1.3322216713666666,4.0,2562.0,90.0,1095.5,0.11684162482884528
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,25,10,Train,1,435.0,60.0,435.0,2.0,99.54233409610984,12.121212121212121,50.0,53.11158798283262,66.56465187452181,34.735770419259644,73.31599750364052,0.974841622369475,0.0079161692,1.1109727810666667,4.0,3001.0,107.0,1095.5,0.11524418073938841
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,25,10,Test,1,119.0,754.0,119.0,3.0,97.54098360655738,86.368843069874,50.0,87.73869346733669,66.11111111111111,91.7850854223926,94.18934144555236,0.6772353615253617,0.0079161692,1.1109727810666667,4.0,3001.0,107.0,1095.5,0.11524418073938841
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,25,20,Train,1,437.0,61.0,437.0,0.0,100.0,12.248995983935743,50.0,53.26203208556149,66.66666666666667,34.99856566194641,73.67469879518072,0.9921171171171171,0.0068177157333333335,1.37114429425,4.0,2752.0,100.0,1095.5,0.11524418073938841
IS,hyperplanes,0.1,2,1,true,4,1000,6,drop3,25,20,Test,1,119.0,664.0,119.0,3.0,97.54098360655738,84.80204342273308,50.0,86.51933701657458,66.11111111111111,90.94874780501034,93.71930155141008,0.6387463851012882,0.0068177157333333335,1.37114429425,4.0,2752.0,100.0,1095.5,0.11524418073938841
